,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,label
0,0.6091835685619205,0.7656289111974529,0.68485133816666,0.04080336705845051,0.7199658479309092,0.4831890209933873,0.14461038258355272,0.09798345797621498,0.3866514992137444,0.4213916275207646,0.412987402011545,0.21860854940054192,0.7591995907034255,0.26914027440506655,0.6105911182140036,0.47817876839190815,0.12538579124169913,0.3112190927598469,0.19487143996331768,0.09019339769783034,0.3252038052724808,0.5535472628313006,0.03446508759800788,0.3795278261007842,0.4784294393960866,0.2515844432919286,0.23919112821406596,0.39016671191779667,0.20313200117009395,0.2529808594143322,0.25761500600988946,0.14333391998514228,0.6961351814577452,0.7559938121210046,0.6693164167279413,0.454756852262148,0.10046875267508418,0.3684583475772556,0.20252012191525642,0.2814738424698508,0.5816839843382955,0.44159931424598975,0.5842468015650553,0.3952154203060909,0.25123682556956195,0.343115433022819,0.28428478544764585,0.14984628282771206,0.1789114410681816,0.12889106459165187,0.2083469806092247,0.1358066663056347,0.012495953619473213,0.4357022662579091,0.5211011677248512,0.04242856573649413,0.5078569208092382,0.5140299732012275,0.7788225470455409,0.1771189214644076,0.45943708394154814,0.5960132735041074,0.3055685570635757,0.38628511962687284,0.12761385356111957,0.0625209221341966,0.42059400770956673,0.7720424476750617,0.1074487296483292,0.16200477252287082,0.3268457172917626,0.3336170485854717,0.14556908871045776,0.11391134169631399,0.20203849047584732,0.4212249214616298,0.03381148809908139,0.22674596897895036,0.4389301507028543,0.7187618850478992,0.8136263431587936,0.6538892788915993,0.13389282907995753,0.29123204213537296,0.9154897419583519,0.1262275043557073,0.316859376505196,0.4899759899207378,0.14779362319080677,0.12281403278650688,0.22558329281255288,0.18365121157281522,0.018912832648902308,0.07948611290324954,0.2242317823565307,0.09421509254084107,0.3647711804728842,0.45827453954772057,0.3044770596969811,0.20295371598476966,0.33581532611332643,0.3740767904401111,0.8913014258637583,0.6619311899958507,0.43253760515572837,0.9024732147899249,0.8938563422618861,0.3895373562578249,0.3484069980762261,0.33151411772408323,0.6648299044309516,0.3784818707303568,0.27302116260491177,0.5783222595615606,0.4073806523869971,0.033505512438337735,0.5060216646847855,0.3945569580463069,0.40154965991689057,0.12839264184523178,0.3211010287972951,0.33196163883125246,0.1344574592206275,0.2436055411003155,0.1894473388915714,0.1237735250327896,0.20776955539370406,0.10038321788222136,1
1,0.7439064185701239,0.1322331658673371,0.5734632338164155,0.060324945906832454,0.8608517635245785,0.18908655271317368,0.6148723267849192,0.12275797282585162,0.8715093184863791,0.1273828722048144,0.13382856954295844,0.2651252562079768,0.7542836492352505,0.4504414537468275,0.9215184981148418,0.2539577314742659,0.09839335023348239,0.06348761385083936,0.2922888600064845,0.0736184912001817,0.05458910485541257,0.23063957456242748,0.33766924076056526,0.09320240848240828,0.23844116750030936,0.20238226491296593,0.07598439295626444,0.33083134321634505,0.0660977135359095,0.5133559084903637,1.0,0.5387880023623789,0.7142424482056238,0.823066837808051,0.7602155396882591,0.43141130736525934,0.029579746687785038,0.17036519985833143,0.3317808015188962,0.16000564990348515,0.052694673913019116,0.07570987081795877,0.13121320274735415,0.1564484595571992,0.1329837148672651,0.48307084052710725,0.6958755451944387,0.531231441469105,0.11058789498000329,0.034309259772914213,0.2615806868503756,0.831077902027145,0.06597358330357632,0.12419536403934192,0.2026093177104886,0.17227328433309985,0.084037044229266,0.33819555125999073,0.8432688773802256,0.17543206385027593,0.47489399005730426,0.5132625139520653,0.7869023592006833,1.0000000000000002,0.26323812010828085,0.044481109336398504,0.18701617386627986,0.843524873033611,0.24035198912650085,0.18226441298448576,0.43848497312897805,0.41930649846715917,0.308530512232692,0.30005036452784006,0.3924625703099826,0.5316518859676098,0.6177937312150017,0.23869426820171977,0.3188681275079884,0.516350912787733,0.251755364331885,0.12648427661859155,0.14846173179827726,0.26137536702463776,0.4246698531502774,0.43581596212525914,0.8287193019538668,0.9459503257679451,0.12548163944311191,0.2312919664440279,0.3236627074217965,0.23066146617238237,0.24802688300753653,0.3766049029519528,0.3004876771149544,0.3873742251304365,0.24518439013344043,0.34329628703711246,0.21211678144809648,0.1216644729575251,0.14755140749881768,0.23014577595214813,0.8669843849091546,0.5166002194036862,0.0824453128190894,0.4336788653738112,0.4590831823101347,0.2781629604235745,0.818882917468231,0.7439940336578754,0.7569622910111677,0.6621695685442275,0.14902792210791055,0.104953194813642,0.12299935573926767,0.013581662221476404,0.049123238513530176,0.18164406320636733,0.5749424155298143,0.1487491208074325,0.02764336403830281,0.030931708773877905,0.035296490833713175,0.027577357784217462,0.1334057373618473,0.2817563660705624,0.33482365333306013,0.09801021861051364,1
2,0.0,0.6491023173157592,0.07995284190725145,0.009444535297155018,0.15309597047360746,0.2679594508383978,0.020714240283810432,0.02883540852420025,0.003532892215542871,0.4302143862562676,0.35283516129453896,0.012398463874146875,0.3148599660542115,0.3566090679019781,0.33402579778622615,0.017252752538436014,0.17775417392486081,0.4989621491144021,0.15654760365672937,0.009113496664443194,0.4742976548468884,0.33763172971368166,0.0175425718929764,0.01364162256864062,0.587886449145744,0.7705614717335437,0.9700557239073524,0.3823381087673496,0.4358937937316297,0.5567456398477562,0.38292190100308315,0.11135325475110246,0.044455147250216376,0.001016307698571861,0.0,0.0,0.028998687575306183,0.4851278145912643,0.5340442675018012,0.4166582838300216,0.3821101710712506,0.868942633972519,1.0,1.0,0.2744220568823881,0.42237245327786194,0.2486417015693139,0.18474973381622412,0.20297705140900832,0.6047195176193995,0.16425603230810518,0.05725901570828407,0.019129789435812318,0.35854462535676257,0.5499291016929451,0.22416083282513471,0.32666420999136986,0.21948243003128293,0.730735013057628,0.9999999999999999,0.28356205450197275,0.2312846117690984,0.19214344198186123,0.2994827894982508,0.13752251284995282,0.08902497011154217,0.0,0.0,0.01640774379361709,0.07176396798890752,0.025837736878555437,0.0,0.04345576539221584,0.005536101941167028,0.054618768072240295,0.25627920602132814,0.0067619238158710855,0.004393416492318058,0.12870457934437338,0.6029980736152056,0.9733808357860588,0.3790986126043303,0.35375577042514117,0.7044883786835675,0.3998547314019301,0.01909087715848945,0.05674217540191967,0.21829103479113887,0.09530082290064408,0.07646249545889514,0.15812000139683466,0.3843433729418594,0.0,0.0,0.4200438434335012,0.6671449452331626,0.37461255412428485,0.7128343526931288,0.9798208107931751,0.49892515477682653,0.34357328966999184,0.39534212063758273,0.3772526736292411,0.08521263845699259,0.5125817941446621,0.9575369448737846,0.898889669670397,0.45319467356728255,0.0,0.47890887807407534,0.8412117234726924,0.9169820088069294,0.5468352411699804,0.6735039841458818,0.374083719845912,0.03156826833494568,0.40974358655184523,0.16220015472029897,0.15328533215651927,0.012546108437636625,0.09852829083203518,0.37132968361796964,0.33861898838066673,0.061277870488331845,0.05418397069190739,0.6595975831969068,0.6242066182261331,0.08229323984491946,1
3,0.5652812207286164,0.24615017059511127,0.249255429478364,0.02041957333253894,0.5763841234575378,0.3520332209397124,0.17892445566197793,0.018877422069522372,0.6977184279326702,0.16897917449136735,0.07562261670686268,0.10657030218105555,0.19101679040191932,0.4577696859730263,0.028049983300092323,0.017674519264103444,0.22503837356413403,0.36001763122793085,0.5728545702293839,0.03258019577510432,0.22462398429909491,0.2568503628776867,0.15242171485904132,0.0033489356618125812,0.24658539597533163,0.06170370128856721,0.02960360985068726,0.05236409601405083,0.28451893201768425,0.9704147582731614,0.870064812121592,0.5402800792550271,0.6092467521575544,0.5159224569202621,0.5516487036326962,0.2592001745022513,0.21962354435766132,0.3003866039469485,0.17767407144587355,0.06591821366903428,0.016237443292947525,0.15964014947483515,0.2427218195089988,0.06667291560893948,0.2730501830154425,0.7202829756782974,0.9385321082472091,0.8525947871324179,0.06953053078586077,0.3384564924478418,0.16374340986769634,0.5945064281133288,0.14610620627781581,0.5455521822400611,0.15226874909931962,0.12112032029829782,0.0030976545463698183,0.5883924450688209,1.0,0.21762978550125356,0.4144586850550991,0.1995146367171499,1.0,0.9524347300416599,0.16575370090205457,0.1937933129553978,0.36001242852985627,0.6561988527072339,0.040014544654720256,0.23089455590776908,0.03317059600434262,0.18091276450465515,0.0,0.24964458722863117,0.05283790295570398,0.29174186934915325,0.12337672628971318,0.036029940883973675,0.06584099364240367,0.175983634845448,0.42304874247979185,0.376405216679222,0.14232123223123935,0.17613691814423943,0.6741003629317721,0.6918037176273553,0.4363461469689073,0.5306787398037471,0.07489042153636086,0.11026543394179938,0.0,0.022609648342912944,0.18641912713677927,0.11487475195976486,0.1710457859313906,0.20085626049858388,0.29471510510276283,0.2860344379775932,0.35953896539990565,0.2251707521000677,0.48835779220669207,0.4524471097666925,0.9225978411454457,0.7285954120256023,0.17787692931872762,0.5125630590661611,0.41909288038474557,0.1434038564822282,0.6284799003393693,0.772122337052898,0.7836657249683792,0.8578169128730804,0.16508702485626475,0.23361291359423522,0.2832545379691746,0.03287333296006957,0.41878503638540304,0.44038054975424107,0.5967127471253705,0.03650525950336665,0.6706962242067553,0.20658836230904148,0.14027979143643024,0.008597875526609362,0.7354856599608823,0.7167840390272614,0.3669377138999754,0.15857887057905906,1
4,0.5059224552703525,0.7965268451856122,0.1703883732301381,0.23174593660510617,0.6715916995347635,0.6757091031550667,0.051318647049213864,0.10127907978368964,0.7448820540480787,0.9378660046117069,0.6308618335029587,0.0509865205581913,0.590359562021999,0.04927458724657486,0.08288800723316675,0.16223381618085528,0.08909307387734544,0.7544908057596933,0.2178711134789449,0.4646184018441569,0.4340781612164192,0.8577298492402012,0.18566604605361908,0.4084796069672311,0.35685511471194714,0.365529530602875,0.39937842913653787,0.5338790585040987,0.07078670689905842,0.09394740371314371,0.05909063373147873,0.16095826985169465,0.4395608622212115,0.4079688788348481,0.49312678947581423,0.3945774422883187,0.23708759836067703,0.5392330659239132,0.8345214545921958,1.0,0.26633129555013885,0.6909160867298126,0.8946489606665167,0.5231105128018142,0.05861449098911382,0.17223515423438682,0.1892841455909709,0.11274942291196269,0.07066851680462702,0.2741350100894475,0.24963385384761935,0.3921469885654651,0.5297846622382283,0.15100026119054885,0.4022368067355184,0.1849470668120619,0.5676068605574075,0.7389699214320544,0.4371803273051633,0.38197549662966934,0.09551093081391097,0.2728535641140063,0.15224893044757154,0.11848318813436065,0.26478925752297533,0.06098914032642828,0.23080453505321546,0.5118752694189763,1.0,0.06993565233118548,0.030870591953968796,0.41240305993701,0.574589364788159,0.3991461388734067,0.06834014072796131,0.5828249455499835,0.022456925691950798,0.19933186858923185,0.22585028388331102,0.779311008574632,0.7924691555961196,0.878123099236714,0.32490239879469446,0.18145451103744936,0.7040733975322423,0.37476386876707074,0.1563308438117087,0.14734904831759937,0.11359678405619544,0.26565467033728846,0.20789741357974187,0.6582865122457837,0.03801903634119301,0.05735548498100422,0.1864683832559226,0.2083591345644822,0.2712751953556651,0.45371818797474184,0.5820350962460061,0.3581122823079648,0.10543764894123628,0.4785042088434381,0.53592423600725,0.4772213588477038,0.0366375884286374,0.5597293933529137,0.7838091257450952,0.5223289240378346,0.40833335025903295,0.4943401351947325,0.5706819160398471,0.375862581409133,0.1803054746286214,0.21010710362971188,0.22602475748212664,0.38061814986968945,0.014228190068194368,0.15447744275400765,0.08311154358863619,0.21585707783375496,0.010712105080056503,0.355030958220844,0.6799676712868802,0.05589504083332074,0.42483488608221603,0.1082363901544405,0.24164634610298946,0.04969875379852952,1
5,0.35405883759882495,0.15167902498088912,0.09216206015482288,0.018806252041628953,0.37894274836700514,0.2540203960071888,0.10129630625533276,0.00641750841378237,0.3161301060869488,0.6155894015382116,0.1917736367071826,0.07115768216676938,0.596871470831589,0.5145984886810333,0.24450130033577727,0.1651106888861174,0.016268350999626424,0.1806213173280679,0.3655687800949805,0.0245893660567294,0.3101140792690148,0.309782249519652,0.04508175632303227,0.0847122627780095,0.45931820133708,0.3145544178692623,0.3183096537240362,0.5033997397872297,0.12491974658220585,0.2959106229208449,0.3350594329310627,0.24232500289058512,0.44216895998794614,0.6795195851736937,0.6085640881205276,0.2813822363275186,0.32542527208358835,0.5817175687625161,0.24147558667892494,0.22336971119465024,0.4752411266017113,0.4670860523997223,0.7090056802922409,0.5683941901128449,0.4102861899901602,0.4975183443713773,0.4811447210429679,0.31355316360873875,0.0826101179921375,0.04179882956072753,0.046306882094740404,0.2703557640687811,0.04054353129490895,0.6279834433815733,0.4897970136612081,0.08189006301804398,0.6164063250647741,0.5943079549441164,0.8203173951206485,0.3181338135148063,0.6760635270179719,0.7652760981100766,0.5781289961768958,0.39802213981039924,0.07138227920440218,0.030813794555676927,0.2184233812430026,0.6468476811877811,0.11942770674796263,0.04992434851555763,0.016414321557696274,0.19442596649053562,0.4728704463362317,0.0396161334742349,0.05044105730368334,0.2545561288893655,0.07823114766059601,0.08032900351886764,0.1502700580538375,0.45063524491552903,0.3186501031796201,0.15102302854994157,0.1628094573652602,0.34073260535861105,0.5390180811024522,0.11064974877550537,0.11901641950106523,0.4319184604285902,0.14879108552334072,0.07664676700358887,0.1805301880389855,0.30301733421735666,0.010929206966559371,0.06031265567793927,0.24892407595486485,0.4850530192321033,0.6859840917326967,0.7171200577214831,0.5569080723836509,0.23799632235607354,0.5736147411637182,0.5846407925597409,0.902330730759675,0.5206564520849519,0.7118453186835046,0.9130460770798999,0.8798337522584643,0.40603860025394034,0.2970983298421652,0.573594561528568,0.698697219274016,0.8424723024658831,0.4265688835272499,0.4780467069169796,0.1850491457093572,0.012147169048375971,0.4966646159406916,0.39086760032082485,0.30500893452272027,0.009357522061693189,0.3079596118381007,0.4482824419816179,0.23186030275151057,0.055873965180026935,0.43679203696659236,0.4531514448230238,0.4549483962237967,0.08493578399756252,1
6,0.6268120202693392,0.31458338148059445,0.1070917499601552,0.010793061569886539,0.6295278356593339,0.37477207913404254,0.19110503988934624,0.3901585874324043,0.12714455237487,0.20955424641252174,0.05941441787370879,0.28818128550340916,0.1370154889338483,0.1877176071081606,0.5195524378481206,0.026507778788563488,0.1435623517710225,0.2788538262899279,0.5647996613355262,0.13915725249391814,0.2700636571723889,0.3694022364509365,0.1556999776228695,0.2071694374311993,0.4009552491276832,0.18826365735709746,0.27858677284119066,0.13362793765841502,1.0,0.5883147778668555,0.7587675772273885,0.19700526603334484,0.6252563864500285,0.7547634711148892,0.6676490263388475,0.5353682834208681,0.11916172024131931,0.4891010626422563,0.25830399595534653,0.13712586904387458,0.4455656376897562,0.44759076648023416,0.6295501697138837,0.1794860157792438,0.5618876792585822,0.5675973175614085,0.6295375618110157,0.23622157296342866,0.1589788115271175,0.02341092802030506,0.25866265086935414,0.5106063950999764,0.13188931396441697,0.37657556209119036,0.1177733875946872,0.09498234325760722,0.1908208687934848,0.28554235363080815,0.4352875765033777,0.42961511330378666,0.5585614824306955,0.5035365724959893,0.22264578752578834,0.634320853154804,0.10403967331397482,0.020656609270737467,0.2792835887728729,0.7645497869397956,0.04953114075144056,0.2982908066600829,0.09063844859681516,0.3063528659583834,0.02456414853678636,0.30051464376818504,0.12074455584001832,0.245392624216201,0.041623780549365136,0.0742612494480672,0.23259083830504806,0.7534268104406157,0.4293688216772447,0.15749232133826593,0.20788301600377262,0.3243762581389334,0.7748691913275196,0.5289667001040566,0.5122402327541713,0.6820146368337732,0.058034872348652525,0.19993468267127404,0.24341109079423476,0.29349031283926036,0.022330507437729585,0.02879409980874202,0.6159394161408522,0.5404656022662421,0.43768901347862704,0.8113757702182568,0.43225608609738503,0.29270609181216733,0.6055655463880241,0.6523235715399788,0.8907510526365564,0.6899798066231749,0.3238095377461224,0.7282656601374682,0.38047311722067645,0.20473808597892557,0.4345328972783058,0.6451653619827868,0.6631398919104217,0.20779470303238035,0.31519142319048,0.6198773778148446,0.3442055900063636,0.046845783531573565,1.0,0.6880602774581256,0.5991417248475784,0.22499729519402992,0.9999999999999999,0.5131933895023325,0.1337493049731125,0.16266382679748986,0.19111715902597065,0.32145571391680694,0.2943585212642834,0.08356503115056464,1
7,0.293791032946189,0.5526281944375717,0.07462222316006469,0.01449420477475386,0.5689029893124165,0.35087912227895024,0.023125784825201823,0.007152386662238894,0.545830195148935,0.7615418334209061,0.160750686726141,0.007273656321303344,0.5769205752408737,0.2223704770383581,0.049972565094791165,0.011028127913579133,0.23987043391091156,0.37112650929647745,0.08201658600942272,0.09176089729491836,0.3511454540147937,0.40715515471489877,0.0,0.1705883021938288,0.4059131158610418,0.6228479800953002,0.3431616177131727,0.41718411139555855,0.21333886008270653,0.15040336163852538,0.08971472677987835,0.07056303749394804,0.3745332265341581,0.8093177902921294,0.7415824700162825,0.4509898979326551,0.05751365224492874,0.3660338016173136,0.4115141693878169,0.5210065283416261,0.7708047726955886,0.8675559256104177,0.9598365459484546,0.8898148601160657,0.3330718121934181,0.3187446502687032,0.16190796504581315,0.279262419691973,0.04672139965249153,0.19647425035754204,0.20797831943244363,0.19979608369707186,0.03126524628890477,0.4337462125166659,0.5332100605757072,0.1438606049536038,0.5403766302128172,0.38426212985921276,0.770679250972029,0.41161169602736347,0.23762378170243173,0.16780477408280087,0.2710727831545957,0.20543939376502626,0.0557911794392159,0.0376342362796501,0.07855396542512044,0.5650305747205709,0.029625253235106723,0.049759160876460845,0.05852479702382113,0.3457963740350479,0.2173507708149738,0.022921310187998773,0.10237835745892253,0.6301024569903689,0.0029716852990507663,0.008848335584071033,0.15491241385708998,0.7319084459861918,0.38590853723230956,0.08190225973913656,0.27107344369642145,0.3714511235655094,0.3125047715973064,0.008706629803556576,0.15651001478485926,0.27824303327794037,0.07524225671591857,0.02210137270379711,0.22421384978869333,0.5762470303941465,0.024656733991681803,0.035039207516319074,0.3760078955094778,0.5907065029033959,0.687385371186605,0.8939792246277769,0.6168998881908815,0.3271067263449311,0.6408301212265286,0.5593285525902603,0.5134940675639745,0.29715119838020143,0.4964538133808588,0.6856235431887812,0.5366463508876712,0.36840545799148533,0.3538768562488004,0.724100430039472,0.7380764192636033,0.8630606113097259,0.34670537955628844,0.5120359074958358,0.2866573842913539,0.11346182808394628,0.6585315038878243,0.3590376438176942,0.16114082986783573,0.08966137356606985,0.2910372508378986,0.8663123177181646,0.3881102216833565,0.04521918675637576,0.15254573262808302,0.6609490164170734,0.4240069524836674,0.060674691758785024,1
8,0.45024603049769807,0.2293712077426381,0.16732007834492718,0.38447508005985837,0.47782098678537,0.10950802360982528,0.15448011279101434,0.30918260521079616,0.7514131301824412,0.022312576791619094,0.009302757041580576,0.07730691036396156,0.6038195112372378,0.010359811320651776,0.03882304772003296,0.6053675661784624,0.33948251148250874,0.29959824944051444,0.12721343938846363,0.3432090492891832,0.8740249614742077,0.38754532919984086,0.16294107893449278,0.749293570598391,0.15800742401123805,0.10565092837585756,0.08147488620426681,0.2386335115035899,0.042695073897865074,0.08268757536675288,0.06148765628304395,0.36376435430820975,0.588153887571502,0.8434966400195669,0.7879025432825855,0.6724646786865681,0.6507951828177553,0.5675610178826306,0.4239691227325038,0.4922727174872738,0.4032889024850002,0.8302363013909853,0.7807490023717845,0.31019083913892265,0.13658004369415822,0.32028390524668154,0.34714392663216864,0.18066146728912819,0.1404648712817844,0.5000627661769895,0.1886754681596918,0.20473506018408932,0.06289368123890896,0.5755801282263008,0.7349027351941744,0.175634231566336,0.46359846290906825,0.44851751500864134,0.41049183146865764,0.16707058238176475,0.235995737063208,0.4898672534693909,0.18600203149253108,0.14294933848439823,0.04394354173143098,0.1433055990512648,0.13792296770099527,0.3982706495338909,0.019904703014815256,0.14295970976537042,0.7447429019570291,0.39099731487312606,0.3363572347096364,0.07913093292695207,0.13174185640219044,0.19007324944936854,0.07223865963625839,0.5484663223774506,0.3821063232123786,0.48215999907139034,0.3848288891530452,0.3767792926592235,0.5886117808752248,0.8147082597243279,0.28553309575772,0.17078037257376882,0.23659287120550737,0.25573208383231977,0.20746144516863954,0.18079698535715147,0.3343255838370609,0.4693885609902273,0.049106348254663756,0.11212011954191477,0.3312324478155606,0.03515473418508583,0.785389926619381,0.6283728754014785,0.9858044852746736,0.6636036420476034,0.584111337348672,0.48584140764333766,0.3514954934114123,0.17363668040516816,0.5774563037033975,0.939996281235809,0.9814920950064216,0.6412515635462287,0.44004789334409056,0.37426970171508067,0.5814686418046078,0.04463859252818281,0.46590721809214813,0.6564131528117315,0.6761919145907722,0.3510803104891856,0.2794327951749244,0.19878482003764486,0.17549070124717095,0.16460672830966816,0.07865043590913373,0.14673748111277204,0.2766993333131697,0.18535592045004246,0.2113430394331826,0.043547561176865084,0.08194382568405151,0.15280714547264107,1
9,0.48143437271701695,0.5411584031662974,0.5472379234394278,0.06615745770022774,0.46948809143995773,0.5768203655758996,0.18962114561043825,0.05343732823576375,0.18280537179523226,0.6503098306781215,0.11567663695935924,0.06071231573207969,0.6770610852966008,0.5201565396929885,0.34210277974983827,0.23592521628692875,0.08202133625729335,0.44958733383229105,0.12715121227513998,0.10886928192993826,0.3387551069467448,0.8272352549549629,0.04147546670931543,0.17012547203586686,0.3577968517737037,0.1739974179390096,0.12460478590465192,0.734190002906838,0.21246829256032995,0.21748078326202713,0.2173241670394752,0.4553831115894394,0.5056365757095316,0.7073713822646155,0.6034220249829305,0.42955880878906594,0.06642720084689453,0.038376347095275584,0.021174118098207267,0.08981251176781518,0.8334799571301593,0.3769381689545972,0.6415468738123289,0.44008530025396575,0.37170839263978567,0.4454865800710024,0.5678258534339765,0.4075444635364268,0.16322823488623814,0.05677038353636052,0.28557451487742425,0.3799265752020002,0.009013766256793183,0.10226257613530862,0.11164965085271417,0.03655691289603458,0.6694336239668829,0.8008908468170941,0.6638219233119159,0.06794903054484705,0.5571159619379092,0.8672287029564061,0.5757847553713921,0.37073186583929174,0.1331846718923013,0.03499481703804931,0.7856868775695431,0.5921658651887985,0.09235010827748538,0.23626039575534824,0.4479546336271967,0.4092419948514464,0.12576569453357683,0.3302025620709339,0.16042001737676115,0.29930496469287793,0.10387158643887046,0.07721691536107424,0.5743721280686414,0.2945056365260021,0.5550235379604421,0.2023431402046725,0.23987535838727903,0.23016548162577444,0.7273427590981356,0.14195904099407203,0.6968244140665076,0.7316156691163456,0.11188591311100424,0.05970881600457932,0.42620244885419956,0.4396625287088419,0.023101541068538744,0.056455145706686444,0.6355430119700443,0.6396575914140206,0.5950494791978015,0.6464051923770726,0.052670561663726356,0.11133049984887831,0.4781849360786342,0.41231803939736467,0.6013561586632823,0.37564756150627643,0.37626005190041023,0.7767894260463989,0.5338918603834871,0.3622165806297045,0.34370272643367783,0.5765933806041694,0.5980414979424769,0.5653582776467094,0.32111190238411114,0.4964231952643029,0.2127757340598913,0.04338552291089762,0.5628745168940661,0.5677044277581987,0.38349861633602655,0.044659208508094295,0.7764754211059204,0.92456781404715,0.2829250848372108,0.09341298387181854,0.21414233848428688,0.43747705047695506,0.3702835030071958,0.14069325522091103,1
